ID,lemma,glosses,glottocode,reference
6512,ТАЛИГЬИ,GOOD LUCK,andi1255,anisalimov2010
6513,ТАМÁЧ/А,GUN,ghod1238,gdosaidova2006
6514,ТАМÁЧА,GUN,bagv1239,kvamagomedova2004
6515,ТАМÁЧА,GUN,tind1238,tinmagomedova2003
6516,ТАМА'ᴴЧА,GUN,kara1474,kptmagomedovakhalidova2001
6517,ТАМАКО,TOBACCO,andi1255,anisalimov2010
6518,ТАМАН,SOME,andi1255,anisalimov2010
6519,ТАМАХЬУ',TOBACCO,kara1474,kptmagomedovakhalidova2001
6520,ТАМИ'Х|,PUNISHMENT,kara1474,kptmagomedovakhalidova2001
6521,тами'хIи,PUNISHMENT,akhv1239,akvmagomedovaabdulayeva2007
6522,ТАМИ́ХI/И,PUNISHMENT,ghod1238,gdosaidova2006
6523,ТАННИ́,ROT,ghod1238,gdosaidova2006
6524,ТАНУ,BREAK (OF ROPE),andi1255,anisalimov2010
6525,ТАРÁЩ,DOG,ghod1238,gdosaidova2006
6526,ТАРАКАН,COCKROACH,andi1255,anisalimov2010
6527,ТАРГЪ/ВÁ,PILLOW,ghod1238,gdosaidova2006
6528,ТАРЗ,BECOME,bagv1239,kvamagomedova2004
6529,ТАРЗАМÉ,SCALES (MEASURE INSTRUMENT),ghod1238,gdosaidova2006
6530,ТАРКЪ́ИЙА,HELMET,bagv1239,kvamagomedova2004
6531,ТАТ,DIRT,bagv1239,kvamagomedova2004
6532,ТАТÁВ,MUD,bagv1239,kvamagomedova2004
6533,тата,DUST,akhv1239,akvmagomedovaabdulayeva2007
6534,тата'ро̄/рулъIа,JOG (SOMETHING),akhv1239,akvmagomedovaabdulayeva2007
6535,ТАТАН,HEARING (AURAL SENSE),andi1255,anisalimov2010
6536,тато̄'/рулъIа,STIR,akhv1239,akvmagomedovaabdulayeva2007
6537,тато̄'/рулъIа,COOK (SOMETHING),akhv1239,akvmagomedovaabdulayeva2007
6538,ТАТУ,TASTE,andi1255,anisalimov2010
6539,таха',POCKET,akhv1239,akvmagomedovaabdulayeva2007
6540,ТАХТА'¹,LEAF,kara1474,kptmagomedovakhalidova2001
6541,ТАХХАЛÁ,SOCK,ghod1238,gdosaidova2006
6542,ТАХХИ,JOY,andi1255,anisalimov2010
6543,ТАХЪИЙА,CROWN (OF HEAD),andi1255,anisalimov2010
6544,ТВḔЛЪ’А,SPIT,tind1238,tinmagomedova2003
6545,ТВА¯'/ЛЪА,SPIT,kara1474,kptmagomedovakhalidova2001
6546,ТЕ'РХ¯У,BUNDLE,kara1474,kptmagomedovakhalidova2001
6547,ТЕ'РЩО/Б,RIPE,kara1474,kptmagomedovakhalidova2001
6548,ТЕЛ,TELEPHONE,tind1238,tinmagomedova2003
6549,ТЕЛ,TELEPHONE,bagv1239,kvamagomedova2004
6550,ТЕЛЕВ́ИЗАР,TELEVISION,bagv1239,kvamagomedova2004
6551,ТЕЛИВИ́ЗОР,TELEVISION,ghod1238,gdosaidova2006
6552,ТЕЛИПÓН,TELEPHONE,ghod1238,gdosaidova2006
6553,ТЕНГИЗИ,SEA,andi1255,anisalimov2010
6554,тере',WORK (LABOUR),akhv1239,akvmagomedovaabdulayeva2007
6555,тере'ти,ASH,akhv1239,akvmagomedovaabdulayeva2007
6556,тере'ти,ASH,akhv1239,akvmagomedovaabdulayeva2007
6557,ТЕХЪÉН,FURROW,tind1238,tinmagomedova2003
6558,ти'що̄/рулъIа,SWEEP,akhv1239,akvmagomedovaabdulayeva2007
6559,ТИ́Ц̄У,SWAMP,tind1238,tinmagomedova2003
6560,ТИБАР,SACK,andi1255,anisalimov2010
6561,ТИЛИПУН,TELEPHONE,andi1255,anisalimov2010
6562,ТИРЕШДУ,WALK (TAKE A WALK),andi1255,anisalimov2010
6563,ТИРКА'Ч,ONION,kara1474,kptmagomedovakhalidova2001
6564,ТИЦ¯|У',SWAMP,kara1474,kptmagomedovakhalidova2001
6565,то'ки,THRESHING-FLOOR,akhv1239,akvmagomedovaabdulayeva2007
6566,ТО'РО/Б,ROTTEN,kara1474,kptmagomedovakhalidova2001
6567,ТО'РЧ¯|/АᴴЛЪА,BRAWL (FIGHT),kara1474,kptmagomedovakhalidova2001
6568,ТО'РЧ¯|/АᴴЛЪА,FALL,kara1474,kptmagomedovakhalidova2001
6569,ТО'РЧ¯|АᴴЧ¯|/АЛЪА,THROW,kara1474,kptmagomedovakhalidova2001
6570,ТО'РЧ¯|АᴴЧ¯|/АЛЪА,BRAWL (FIGHT),kara1474,kptmagomedovakhalidova2001
6571,то'хторо,PHYSICIAN,akhv1239,akvmagomedovaabdulayeva2007
6572,то'хторо,PHYSICIAN,akhv1239,akvmagomedovaabdulayeva2007
6573,то'щома,ENEMY,akhv1239,akvmagomedovaabdulayeva2007
6574,тоᴴ̄'ха,FIREPLACE,akhv1239,akvmagomedovaabdulayeva2007
6575,ТОБИР,WOUND,andi1255,anisalimov2010
6576,ТОК¹,THRESHING-FLOOR,bagv1239,kvamagomedova2004
6577,ТОЛÁ,DOG,bagv1239,kvamagomedova2004
6578,ТОР/А'ЛЪА,ROT,kara1474,kptmagomedovakhalidova2001
6579,ТОРГЬО,BALL,andi1255,anisalimov2010
6580,ТОРД́У/Б,ROTTEN,bagv1239,kvamagomedova2004
6581,ТОРДУ́/Б,ROTTEN,tind1238,tinmagomedova2003
6582,ТОРЧ¯|Е'Н,BRAWL,kara1474,kptmagomedovakhalidova2001
6583,ТОТО,SPIT,andi1255,anisalimov2010
6584,ТОХАССИ,LATCH,andi1255,anisalimov2010
6585,ТОХТУ'Р,PHYSICIAN,kara1474,kptmagomedovakhalidova2001
6586,ТОХТУ́Р,PHYSICIAN,tind1238,tinmagomedova2003
6587,ТУ'КАН,SHOP,kara1474,kptmagomedovakhalidova2001
6588,ту'рада/бе,ROTTEN,akhv1239,akvmagomedovaabdulayeva2007
6589,ТУ'РП/А,TUBE,kara1474,kptmagomedovakhalidova2001
6590,ту'рулъIа,SPIT,akhv1239,akvmagomedovaabdulayeva2007
6591,ТУ'СНАХЪ,PRISON,kara1474,kptmagomedovakhalidova2001
6592,ТУ́ᴴКИЙ/ĀЙЛЪ’А,PUSH,tind1238,tinmagomedova2003
6593,ТУ́РТИ,FLAX OR LINEN,ghod1238,gdosaidova2006
6594,ТӮС̄I,SWAMP,bagv1239,kvamagomedova2004
6595,ТУᴴКА¯'/ЛЪА,PUSH,kara1474,kptmagomedovakhalidova2001
6596,ТУX̄ÁЛО–ПИША,WORK (LABOUR),bagv1239,kvamagomedova2004
6597,ТУВАДАХЪИССИ,HERON,andi1255,anisalimov2010
6598,ТУДУ,SPIT,andi1255,anisalimov2010
6599,туйе,SPIT,akhv1239,akvmagomedovaabdulayeva2007
6600,ТУКÁН,SHOP,bagv1239,kvamagomedova2004
6601,ТУКÁН,SHOP,tind1238,tinmagomedova2003
6602,ТУКÉН,SHOP,ghod1238,gdosaidova2006
6603,тука',SHOP,akhv1239,akvmagomedovaabdulayeva2007
6604,ТУКАН,SHOP,andi1255,anisalimov2010
6605,ТУЛТУДУННУ,BOIL (OF LIQUID),andi1255,anisalimov2010
6606,ТУНКИДИ́,PUSH,ghod1238,gdosaidova2006
6607,ТУПЛ/И́,SHOE,ghod1238,gdosaidova2006
6608,ТУРК|/А'ЛЪА,GROW,kara1474,kptmagomedovakhalidova2001
6609,ТУРПÁЛ,DARE,tind1238,tinmagomedova2003
6610,ТУРПÁЛ,DARE,bagv1239,kvamagomedova2004
6611,ТУРТИ,FLAX OR LINEN,andi1255,anisalimov2010
6612,тус̄уна'хъа,PRISON,akhv1239,akvmagomedovaabdulayeva2007
6613,ТУС̅НÁХЪИ,PRISON,tind1238,tinmagomedova2003
6614,ТУСНÁХЪ,PRISON,bagv1239,kvamagomedova2004
6615,ТУСНÁХЪ/И,PRISON,ghod1238,gdosaidova2006
6616,ТУСНАХЪИ,PRISON,andi1255,anisalimov2010
6617,ТУТУДИ́,SPIT,ghod1238,gdosaidova2006
6618,ТУХУ́М-КЬИБИЛ,CLAN,ghod1238,gdosaidova2006
6619,ТУХЪÁ̄С,POST,bagv1239,kvamagomedova2004
6620,тучIу'на,FOOT OR LEG,akhv1239,akvmagomedovaabdulayeva2007
6621,ТУШМ/ÁН,ENEMY,tind1238,tinmagomedova2003
6622,ТУШМÁН,ENEMY,ghod1238,gdosaidova2006
6623,ТУШМÁН,ENEMY,bagv1239,kvamagomedova2004
6624,ТУШМА'Н,ENEMY,kara1474,kptmagomedovakhalidova2001
6625,ТУШМАН,ENEMY,andi1255,anisalimov2010
6626,ТУЩУННУ,<NA>,andi1255,anisalimov2010
6627,У'ᴴГЬУН/А¯ЛЪА,GROAN,kara1474,kptmagomedovakhalidova2001
6628,у'гъи,GRIEF,akhv1239,akvmagomedovaabdulayeva2007
6629,у'гъило̄/рулъIа,THINK,akhv1239,akvmagomedovaabdulayeva2007
6630,у'гъило̄/рулъIа,THINK (REFLECT),akhv1239,akvmagomedovaabdulayeva2007
6631,У'ЗДАНО/Б,THIN (SLIM),kara1474,kptmagomedovakhalidova2001
6632,У'ИГО-УᴴГОЙА/Б,TRUE,kara1474,kptmagomedovakhalidova2001
6633,У'РГЪЕЛ,GRIEF,kara1474,kptmagomedovakhalidova2001
6634,у'шку,SCHOOL,akhv1239,akvmagomedovaabdulayeva2007
6635,у'шти,YOU,akhv1239,akvmagomedovaabdulayeva2007
6636,у'шту,TABLE,akhv1239,akvmagomedovaabdulayeva2007
6637,У̀ЖУРУ,WAGES,tind1238,tinmagomedova2003
6638,У̀ЛКА,LAND,tind1238,tinmagomedova2003
6639,У́ᴴГЬИДИ,GROAN,ghod1238,gdosaidova2006
6640,У́ᴴЩИ,EARTH (SOIL),tind1238,tinmagomedova2003
6641,У́ᴴЩИ,COUNTRY,tind1238,tinmagomedova2003
6642,У́ГЪАЛ,GRIEF,tind1238,tinmagomedova2003
6643,У́МА,PIECE,tind1238,tinmagomedova2003
6644,У́МАТА,PEOPLE,tind1238,tinmagomedova2003
6645,У́НАР-ЭНАР,CONVERSATION,tind1238,tinmagomedova2003
6646,У́НАР¹,SPEECH,tind1238,tinmagomedova2003
6647,У́НИ-РЕЛА,HAND,tind1238,tinmagomedova2003
6648,У́НИЛЪА¹,TALK,tind1238,tinmagomedova2003
6649,У́РГЪ/ӢЛЪ’А,THINK,tind1238,tinmagomedova2003
6650,У́РЧА,PEACH,tind1238,tinmagomedova2003
6651,У́ЪӮᴴЙЛЪ’А,TALK,tind1238,tinmagomedova2003
6652,У́ЪУНИЛЪ’А¹,TALK,tind1238,tinmagomedova2003
6653,ӮН,YES,bagv1239,kvamagomedova2004
6654,уᴴ,YES,akhv1239,akvmagomedovaabdulayeva2007
6655,Уᴴ,YES,ghod1238,gdosaidova2006
6656,Уᴴ,YES,kara1474,kptmagomedovakhalidova2001
6657,уᴴ'с̄и,EARTH (SOIL),akhv1239,akvmagomedovaabdulayeva2007
6658,уᴴ'с̄и,EARTH (SOIL),akhv1239,akvmagomedovaabdulayeva2007
6659,уᴴ'цĪи,HONEY,akhv1239,akvmagomedovaabdulayeva2007
6660,уᴴ/ку'/нулъIа,EAT,akhv1239,akvmagomedovaabdulayeva2007
6661,уᴴгьу'/нулъIа,GROAN,akhv1239,akvmagomedovaabdulayeva2007
6662,уᴴдадалъе'/б/ухьу/рулъIа,BELIEVE,akhv1239,akvmagomedovaabdulayeva2007
6663,УᴴДУ'Л,PALM OF HAND,kara1474,kptmagomedovakhalidova2001
6664,уᴴкIа',FINGER,akhv1239,akvmagomedovaabdulayeva2007
6665,уᴴке'къо̄/нулъIа,EAT,akhv1239,akvmagomedovaabdulayeva2007
6666,УᴴС¯ВА'РИ,DAY BEFORE YESTERDAY,kara1474,kptmagomedovakhalidova2001
6667,УᴴУ́ДАЛАССУ,TRUE,ghod1238,gdosaidova2006
6668,уᴴча',BULL,akhv1239,akvmagomedovaabdulayeva2007
6669,уᴴча',OX,akhv1239,akvmagomedovaabdulayeva2007
6670,УᴴЩ,EARTH (SOIL),bagv1239,kvamagomedova2004
6671,УᴴЩ,EARTH (SOIL),bagv1239,kvamagomedova2004
6672,УᴴЩ,LAND,bagv1239,kvamagomedova2004
6673,УᴴЩИ',EARTH (SOIL),kara1474,kptmagomedovakhalidova2001
6674,УᴴЩИ',LAND,kara1474,kptmagomedovakhalidova2001
6675,угьу'/нулъIа,GROAN,akhv1239,akvmagomedovaabdulayeva2007
6676,УГЬУДУ,COUGH,andi1255,anisalimov2010
6677,УЗДÁНА/Б,THIN (SLIM),tind1238,tinmagomedova2003
6678,УЗДÁНА/Б,THIN (OF LEAF AND CLOTH),bagv1239,kvamagomedova2004
6679,УЛКÁ,LAND,ghod1238,gdosaidova2006
6680,УЛКÁ,COUNTRY,bagv1239,kvamagomedova2004
6681,УЛКА,COUNTRY,andi1255,anisalimov2010
6682,УММАТИ,PEOPLE,andi1255,anisalimov2010
6683,УМУ́МАДИ,ANCESTORS,tind1238,tinmagomedova2003
6684,УН,CHIEF,bagv1239,kvamagomedova2004
6685,УН,HEAD,bagv1239,kvamagomedova2004
6686,УНС/Á,BULL,ghod1238,gdosaidova2006
6687,УНСОЖИМ,CUCUMBER,andi1255,anisalimov2010
6688,УНССА,WARM,andi1255,anisalimov2010
6689,УНЩИ́,EARTH (SOIL),ghod1238,gdosaidova2006
6690,УНЩИ́,EARTH (SOIL),ghod1238,gdosaidova2006
6691,УРГЪ/А¯'ЛЪА,THINK (REFLECT),kara1474,kptmagomedovakhalidova2001
6692,УРГЪИ́ᴴ,THINK,ghod1238,gdosaidova2006
6693,УРГЬИС¯,KIDNEY,kara1474,kptmagomedovakhalidova2001
6694,УСТ|У'Л,TABLE,kara1474,kptmagomedovakhalidova2001
6695,УСТӀАР,MASTER,andi1255,anisalimov2010
6696,УСТӀОЛ,TABLE,andi1255,anisalimov2010
6697,УСТÁР,MASON,tind1238,tinmagomedova2003
6698,УСТÁР,MASON,bagv1239,kvamagomedova2004
6699,УСТÁР,MASTER,tind1238,tinmagomedova2003
6700,УСТÁР,MASTER,bagv1239,kvamagomedova2004
6701,УСТÁР,CARPENTER,tind1238,tinmagomedova2003
6702,УСТÁР,CARPENTER,bagv1239,kvamagomedova2004
6703,УСТÁР,TAILOR,tind1238,tinmagomedova2003
6704,УСТÁР,TAILOR,bagv1239,kvamagomedova2004
6705,УСТÁР,SHOEMAKER,tind1238,tinmagomedova2003
6706,УСТÁР,SHOEMAKER,bagv1239,kvamagomedova2004
6707,УСТА'Р,MASTER,kara1474,kptmagomedovakhalidova2001
6708,УСТА'Р,CARPENTER,kara1474,kptmagomedovakhalidova2001
6709,УСТА'Р,SHOEMAKER,kara1474,kptmagomedovakhalidova2001
6710,УСТА'Р,TEACHER,kara1474,kptmagomedovakhalidova2001
6711,УСТАР,MASON,ghod1238,gdosaidova2006
6712,УСТАР,CARPENTER,ghod1238,gdosaidova2006
6713,УСТАР,TAILOR,ghod1238,gdosaidova2006
6714,УСТАР,SHOEMAKER,ghod1238,gdosaidova2006
6715,УСТУ́Л,TABLE,tind1238,tinmagomedova2003
6716,УСТУ́Р,TABLE,ghod1238,gdosaidova2006
6717,УХТӀИР,FILE (TOOL),andi1255,anisalimov2010
6718,УЧ́УЗА/Б,CHEAP,bagv1239,kvamagomedova2004
6719,учи'лIли,TEACHER,akhv1239,akvmagomedovaabdulayeva2007
6720,УЧУ́ЗА/Б,CHEAP,tind1238,tinmagomedova2003
6721,УЧУ́ЗА/Б,CHEAP,ghod1238,gdosaidova2006
6722,УЧУЗИ,CHEAP,andi1255,anisalimov2010
6723,УЧУЗО'/Б,CHEAP,kara1474,kptmagomedovakhalidova2001
6724,УШКОЛ,SCHOOL,andi1255,anisalimov2010
6725,УШКУ'Л,SCHOOL,kara1474,kptmagomedovakhalidova2001
6726,УШКУ́Л,SCHOOL,tind1238,tinmagomedova2003
6727,УШКУ́Р,SCHOOL,ghod1238,gdosaidova2006
6728,ушта',MASTER,akhv1239,akvmagomedovaabdulayeva2007
6729,ушта',CARPENTER,akhv1239,akvmagomedovaabdulayeva2007
6730,ушта',TAILOR,akhv1239,akvmagomedovaabdulayeva2007
6731,ушта',SHOEMAKER,akhv1239,akvmagomedovaabdulayeva2007
6732,уъу'на,NOT,akhv1239,akvmagomedovaabdulayeva2007
6733,УЭДУ,SING,andi1255,anisalimov2010
6734,УЭЦУ,CHICKEN,andi1255,anisalimov2010
6735,Х|А'ЛБИХЬА¯/ЛЪА,TASTE (SOMETHING),kara1474,kptmagomedovakhalidova2001
6736,Х|А'ЛИМЛЪЕР,SOFT,kara1474,kptmagomedovakhalidova2001
6737,Х|А'ЛТ|УХЪАН,WORKER,kara1474,kptmagomedovakhalidova2001
6738,Х|АᴴК|ВА'РА,TREE STUMP,kara1474,kptmagomedovakhalidova2001
6739,Х|АБ/АЛЪА',BARKING,kara1474,kptmagomedovakhalidova2001
6740,Х|АДУРА¯'/ЛЪА,PREPARE,kara1474,kptmagomedovakhalidova2001
6741,Х|АДУРО'/Б,FAST,kara1474,kptmagomedovakhalidova2001
6742,Х|АИКЪВА',SWAN,kara1474,kptmagomedovakhalidova2001
6743,Х|АКИ'М,POWER,kara1474,kptmagomedovakhalidova2001
6744,Х|АКИ'МЛЪЕР,POWER,kara1474,kptmagomedovakhalidova2001
6745,Х|АКЪ/Е',SIN,kara1474,kptmagomedovakhalidova2001
6746,Х|АПА'РА,WORM,kara1474,kptmagomedovakhalidova2001
6747,Х|АРП/Е',CHARACTER,kara1474,kptmagomedovakhalidova2001
6748,Х|АРХЬ/А¯'ЛЪА,REST,kara1474,kptmagomedovakhalidova2001
6749,Х|АТ,BOUNDARY,kara1474,kptmagomedovakhalidova2001
6750,Х|Е'БУЛ,CANDLE,kara1474,kptmagomedovakhalidova2001
6751,Х|ЕБЧ¯/А'ЛЪА,SNEEZE,kara1474,kptmagomedovakhalidova2001
6752,Х|ЕЛ/А¯'ЛЪА,PRAY,kara1474,kptmagomedovakhalidova2001
6753,Х|ЕРЕНО'/Б,GENTLE,kara1474,kptmagomedovakhalidova2001
6754,Х|О'РГИЦ,MALE GOAT,kara1474,kptmagomedovakhalidova2001
6755,Х|ОЛА',DOG,kara1474,kptmagomedovakhalidova2001
6756,Х|ОХЬЕ'Л,BREATH,kara1474,kptmagomedovakhalidova2001
6757,Х|У'РЕ,DUST,kara1474,kptmagomedovakhalidova2001
6758,Х|УᴴК|/А¯'ЛЪА,<NA>,kara1474,kptmagomedovakhalidova2001
6759,Х|УЖРУ'КЪ,HEDGEHOG,kara1474,kptmagomedovakhalidova2001
6760,Х|УЛО'/Б,BALD,kara1474,kptmagomedovakhalidova2001
6761,Х|УЦ¯/Е',SPEAR,kara1474,kptmagomedovakhalidova2001
6762,Х|УЦ¯А¯'/ЛЪА,STAB,kara1474,kptmagomedovakhalidova2001
6763,Х¯А¯'ᴴ/ЛЪА²,SNORE,kara1474,kptmagomedovakhalidova2001
6764,Х¯А¯'ᴴ/ЛЪА¹,SHAVE,kara1474,kptmagomedovakhalidova2001
6765,Х¯АБА-Ч|АБА'Р,CONVERSATION,kara1474,kptmagomedovakhalidova2001
6766,Х¯АРАЗАН,SPIDER,kara1474,kptmagomedovakhalidova2001
6767,Х¯ВА'Р/АЛЪА,FLOW,kara1474,kptmagomedovakhalidova2001
6768,Х¯ВА¯'ᴴ/ЛЪА,RUN,kara1474,kptmagomedovakhalidova2001
6769,Х¯ВАᴴХ¯ВА¯'/ЛЪА,RUN,kara1474,kptmagomedovakhalidova2001
6770,Х¯ВАБО'/Б,WRINKLED,kara1474,kptmagomedovakhalidova2001
6771,Х¯ЕР/А'ЛЪА 1),FILE (SOMETHING),kara1474,kptmagomedovakhalidova2001
6772,Х¯ЕРДО'/Б,SAW,kara1474,kptmagomedovakhalidova2001
6773,Х¯ЕХ¯А'ЛЪ/АЛЪА,BOLT (MOVE IN HASTE),kara1474,kptmagomedovakhalidova2001
6774,Х¯ИРА'/Б,EXPENSIVE,kara1474,kptmagomedovakhalidova2001
6775,Х́ИСИДИ/ЛА,CHANGE (BECOME DIFFERENT),bagv1239,kvamagomedova2004
6776,х̄аба',CONVERSATION,akhv1239,akvmagomedovaabdulayeva2007
6777,х̄аба',HEARING (AURAL SENSE),akhv1239,akvmagomedovaabdulayeva2007
6778,х̄ази'на,DEAR,akhv1239,akvmagomedovaabdulayeva2007
6779,х̄айу'/нулъIа,SNORE,akhv1239,akvmagomedovaabdulayeva2007
6780,х̄важаини,MASTER,akhv1239,akvmagomedovaabdulayeva2007
6781,х̄вану'/рулъIа,SHAVE,akhv1239,akvmagomedovaabdulayeva2007
6782,х̄вару'/рулъIа,FLOW,akhv1239,akvmagomedovaabdulayeva2007
6783,х̄е'х̄ида/б/е,FAST,akhv1239,akvmagomedovaabdulayeva2007
6784,х̄е'х̄имечIилъу/рулъIа,HURRY,akhv1239,akvmagomedovaabdulayeva2007
6785,х̄е'х̄имечIилъу/рулъIа,HURRY,akhv1239,akvmagomedovaabdulayeva2007
6786,х̄е'х̄имечIиро̄/рулъIа,URGE (SOMEONE),akhv1239,akvmagomedovaabdulayeva2007
6787,х̄е̄'лIу,PINE,akhv1239,akvmagomedovaabdulayeva2007
6788,х̄уᴴс̄е',LUNG,akhv1239,akvmagomedovaabdulayeva2007
6789,х̄ух̄у'/рулъIа,EMBRACE,akhv1239,akvmagomedovaabdulayeva2007
6790,ХÁᴴЛГЬАР,POWER,bagv1239,kvamagomedova2004
6791,ХÁЛЪ’А²,ASK (REQUEST),tind1238,tinmagomedova2003
6792,ХÁМА,MAINLAND,tind1238,tinmagomedova2003
6793,ХÁХУ,RAT,tind1238,tinmagomedova2003
6794,ХÉЛ/У,CLOTHES,ghod1238,gdosaidova2006
6795,ХÉЛ/У,SHIRT,ghod1238,gdosaidova2006
6796,ХÈЛ̅АЛА,AGAIN,tind1238,tinmagomedova2003
6797,ХÈРИ,BACKWARD,tind1238,tinmagomedova2003
6798,ХÉРКЬА,LATCH,tind1238,tinmagomedova2003
6799,ХÍИМЧИДИ/ЛА,SNEEZE,bagv1239,kvamagomedova2004
6800,ХÍУНКЪУЛДИ/ЛА,<NA>,bagv1239,kvamagomedova2004
6801,ХIÁБДИ/ЛА,BARKING,bagv1239,kvamagomedova2004
6802,ХIÁЛБИХЬИДИ/ЛА,TASTE (SOMETHING),bagv1239,kvamagomedova2004
6803,ХIÁЛКIВĒ/ЛЪ’А,BE ABLE,tind1238,tinmagomedova2003
6804,ХIÁЛКIВĒДИ/ЛА,ABILITY,bagv1239,kvamagomedova2004
6805,ХIÁЛТI/ӢЛЪ’А,WORK (ACTIVITY),tind1238,tinmagomedova2003
6806,ХIÁЛТIИ,WORK (LABOUR),tind1238,tinmagomedova2003
6807,ХIÁЛТIИ-ПИША,WORK (LABOUR),ghod1238,gdosaidova2006
6808,ХIÁЛТIИДИ/ЛА,WORK (ACTIVITY),bagv1239,kvamagomedova2004
6809,ХIÁЛТIИЙАР,WORK (LABOUR),tind1238,tinmagomedova2003
6810,ХIÁЛТIУХЪАН,WORKER,ghod1238,gdosaidova2006
6811,ХIÁРПИ,CHARACTER,tind1238,tinmagomedova2003
6812,ХIÁРПУ,CHARACTER,ghod1238,gdosaidova2006
6813,ХIÁРЩIИМ,SHEEP,bagv1239,kvamagomedova2004
6814,ХIÉДУЛ : ХIÉДУЛ ЧИРÁХЪИ,CANDLE,ghod1238,gdosaidova2006
6815,ХIÉЛ̄ИДИ/ЛА,PRAY,bagv1239,kvamagomedova2004
6816,хIа'гьве,QUARREL,akhv1239,akvmagomedovaabdulayeva2007
6817,хIа'гьурулъIа,BARKING,akhv1239,akvmagomedovaabdulayeva2007
6818,хIа'лбихьи,TRY,akhv1239,akvmagomedovaabdulayeva2007
6819,хIа'лбихьило̄/рулъIа,TASTE (SOMETHING),akhv1239,akvmagomedovaabdulayeva2007
6820,хIа'лбихьило̄/рулъIа,TRY,akhv1239,akvmagomedovaabdulayeva2007
6821,хIа'ли,STRENGTH,akhv1239,akvmagomedovaabdulayeva2007
6822,хIа'лтIухъа,WORKER,akhv1239,akvmagomedovaabdulayeva2007
6823,хIа'пара,WORM,akhv1239,akvmagomedovaabdulayeva2007
6824,хIа'пара,WORM,akhv1239,akvmagomedovaabdulayeva2007
6825,хIа'пи,CHARACTER,akhv1239,akvmagomedovaabdulayeva2007
6826,ХIАᴴЙИДИ́,PLAY,ghod1238,gdosaidova2006
6827,ХIАᴴКIВÁРА,TREE STUMP,tind1238,tinmagomedova2003
6828,хIаᴴки',BOSS,akhv1239,akvmagomedovaabdulayeva2007
6829,хIаᴴку',BOW,akhv1239,akvmagomedovaabdulayeva2007
6830,ХIАᴴКЪВÁ,SWAN,tind1238,tinmagomedova2003
6831,хIаᴴкъва',SWAN,akhv1239,akvmagomedovaabdulayeva2007
6832,ХIАД́УРА/Б,READY,bagv1239,kvamagomedova2004
6833,ХIАДУ́РА/Б,READY,tind1238,tinmagomedova2003
6834,ХIАДУ́РИᴴГЬИ,PREPARE,ghod1238,gdosaidova2006
6835,ХIАДУ́РИГЬ/ИЛЪ’А,PREPARE,tind1238,tinmagomedova2003
6836,ХIАЙВАН,ANIMAL,ghod1238,gdosaidova2006
6837,ХIАЌИМЛГЬАР,POWER,bagv1239,kvamagomedova2004
6838,ХIАКИ́МЛЪАР,POWER,tind1238,tinmagomedova2003
6839,хIалашала'лIи,HARDLY,akhv1239,akvmagomedovaabdulayeva2007
6840,ХIАЛБИ́ХЬИДИ,TASTE (SOMETHING),ghod1238,gdosaidova2006
6841,ХIАЛТÍУХЪАН,WORKER,bagv1239,kvamagomedova2004
6842,ХIАЛТIУ́ХЪАН,WORKER,tind1238,tinmagomedova2003
6843,ХIАНКIВАРÁ,TREE STUMP,ghod1238,gdosaidova2006
6844,ХIАПÁРА,WORM,ghod1238,gdosaidova2006
6845,ХIАПÁРА,WORM,bagv1239,kvamagomedova2004
6846,ХIАПИ́,BARKING,ghod1238,gdosaidova2006
6847,ХIАРП,CHARACTER,bagv1239,kvamagomedova2004
6848,хIару'/рулъIа,SHIT (DEFECATE),akhv1239,akvmagomedovaabdulayeva2007
6849,ХIАТIÁН,TEMPLE,tind1238,tinmagomedova2003
6850,хIе̄'дучирахъе,CANDLE,akhv1239,akvmagomedovaabdulayeva2007
6851,хIе̄ма',ANIMAL,akhv1239,akvmagomedovaabdulayeva2007
6852,ХIЕЖИ́НКIЯ,MAIZE,ghod1238,gdosaidova2006
6853,ХIЕЛÉК/О,ROOSTER,ghod1238,gdosaidova2006
6854,хIечу'/рулъIа,SNEEZE,akhv1239,akvmagomedovaabdulayeva2007
6855,хIиᴴлъи,LOUSE,akhv1239,akvmagomedovaabdulayeva2007
6856,ХIИНЧИДИ́,SNEEZE,ghod1238,gdosaidova2006
6857,ХIИСÁБДЖ̄И/ЛА,THINK (REFLECT),bagv1239,kvamagomedova2004
6858,хIо'ро,TREE TRUNK,akhv1239,akvmagomedovaabdulayeva2007
6859,ХIОЛÁ,DOG,bagv1239,kvamagomedova2004
6860,хIу'журукъе,HEDGEHOG,akhv1239,akvmagomedovaabdulayeva2007
6861,хIу'лада/б/е,BALD,akhv1239,akvmagomedovaabdulayeva2007
6862,хIу'тIи,CHILD,akhv1239,akvmagomedovaabdulayeva2007
6863,хIуᴴ'кIи,AXLE,akhv1239,akvmagomedovaabdulayeva2007
6864,ХIУЖУРУ́КЪИ,HEDGEHOG,tind1238,tinmagomedova2003
6865,хIуло̄'/рулъIа,SHOUT,akhv1239,akvmagomedovaabdulayeva2007
6866,ХIУТI,WORM,bagv1239,kvamagomedova2004
6867,ХIУХЬÉЛ,AIR,ghod1238,gdosaidova2006
6868,ХIУХЬÉЛ,BREATH,ghod1238,gdosaidova2006
